,timestamp,value
62,2024-01-01 01:40:00,21.2930928507
63,2024-01-01 01:45:00,20.2247627705
64,2024-01-01 01:45:00,20.2247627705
65,2024-01-01 01:45:00,20.2247627705
66,2024-01-01 01:50:00,21.1180668057
67,2024-01-01 01:50:00,21.1180668057
68,2024-01-01 01:50:00,21.1180668057
69,2024-01-01 01:55:00,18.0648015894
70,2024-01-01 01:55:00,18.0648015894
71,2024-01-01 01:55:00,18.0648015894
72,2024-01-01 02:00:00,21.2735216991
73,2024-01-01 02:00:00,21.2735216991
74,2024-01-01 02:00:00,21.2735216991
75,2024-01-01 02:05:00,18.1605554363
76,2024-01-01 02:05:00,18.1605554363
77,2024-01-01 02:05:00,18.1605554363
78,2024-01-01 02:10:00,21.5596535055
79,2024-01-01 02:10:00,21.5596535055
80,2024-01-01 02:10:00,21.5596535055
81,2024-01-01 02:15:00,21.967850989
82,2024-01-01 02:15:00,21.967850989
83,2024-01-01 02:15:00,21.967850989
84,2024-01-01 02:20:00,19.1762698487
85,2024-01-01 02:20:00,19.1762698487
86,2024-01-01 02:20:00,19.1762698487
87,2024-01-01 02:25:00,18.8412742251
88,2024-01-01 02:25:00,18.8412742251
89,2024-01-01 02:25:00,18.8412742251
90,2024-01-01 02:30:00,21.0614534554
91,2024-01-01 02:30:00,21.0614534554
92,2024-01-01 02:30:00,21.0614534554
93,2024-01-01 02:35:00,19.0121053637
94,2024-01-01 02:35:00,19.0121053637
95,2024-01-01 02:35:00,19.0121053637
96,2024-01-01 02:40:00,21.4622495327
97,2024-01-01 02:40:00,21.4622495327
98,2024-01-01 02:40:00,21.4622495327
99,2024-01-01 02:45:00,18.4113703686
100,2024-01-01 02:45:00,18.4113703686
101,2024-01-01 02:45:00,18.4113703686
102,2024-01-01 02:50:00,18.5038207855
103,2024-01-01 02:50:00,18.5038207855
104,2024-01-01 02:50:00,18.5038207855
105,2024-01-01 02:55:00,21.9166062204
106,2024-01-01 02:55:00,21.9166062204
107,2024-01-01 02:55:00,21.9166062204
108,2024-01-01 03:00:00,20.6953555931
109,2024-01-01 03:00:00,20.6953555931
110,2024-01-01 03:00:00,20.6953555931
111,2024-01-01 03:05:00,21.3875488977
112,2024-01-01 03:05:00,21.3875488977
113,2024-01-01 03:05:00,21.3875488977
114,2024-01-01 03:10:00,19.2973175094
115,2024-01-01 03:10:00,19.2973175094
116,2024-01-01 03:10:00,19.2973175094
117,2024-01-01 03:15:00,20.7059349981
118,2024-01-01 03:15:00,20.7059349981
119,2024-01-01 03:15:00,20.7059349981
120,2024-01-01 03:20:00,20.3769673092
121,2024-01-01 03:20:00,20.3769673092
122,2024-01-01 03:20:00,20.3769673092
123,2024-01-01 03:25:00,20.4126004805
124,2024-01-01 03:25:00,20.4126004805
125,2024-01-01 03:25:00,20.4126004805
126,2024-01-01 03:30:00,20.7301298382
127,2024-01-01 03:30:00,20.7301298382
128,2024-01-01 03:30:00,20.7301298382
129,2024-01-01 03:35:00,20.3014366925
130,2024-01-01 03:35:00,20.3014366925
131,2024-01-01 03:35:00,20.3014366925
132,2024-01-01 03:40:00,19.7162494772
133,2024-01-01 03:40:00,19.7162494772
134,2024-01-01 03:40:00,19.7162494772
135,2024-01-01 03:45:00,19.1036907775
136,2024-01-01 03:45:00,19.1036907775
137,2024-01-01 03:45:00,19.1036907775
138,2024-01-01 03:50:00,21.0743253237
139,2024-01-01 03:50:00,21.0743253237
140,2024-01-01 03:50:00,21.0743253237
141,2024-01-01 03:55:00,18.90508972
142,2024-01-01 03:55:00,18.90508972
143,2024-01-01 03:55:00,18.90508972
144,2024-01-01 04:00:00,20.7694172246
145,2024-01-01 04:00:00,20.7694172246
146,2024-01-01 04:00:00,20.7694172246
147,2024-01-01 04:05:00,18.9333312906
148,2024-01-01 04:05:00,18.9333312906
149,2024-01-01 04:05:00,18.9333312906
150,2024-01-01 04:10:00,20.5013206798
151,2024-01-01 04:10:00,20.5013206798
152,2024-01-01 04:10:00,20.5013206798
153,2024-01-01 04:15:00,20.9883130685
154,2024-01-01 04:15:00,20.9883130685
155,2024-01-01 04:15:00,20.9883130685
156,2024-01-01 04:20:00,18.8748555556
157,2024-01-01 04:20:00,18.8748555556
158,2024-01-01 04:20:00,18.8748555556
159,2024-01-01 04:25:00,18.2397732034
160,2024-01-01 04:25:00,18.2397732034
161,2024-01-01 04:25:00,18.2397732034
162,2024-01-01 04:30:00,18.523894972
163,2024-01-01 04:30:00,18.523894972
164,2024-01-01 04:30:00,18.523894972
165,2024-01-01 04:35:00,20.4239878691
166,2024-01-01 04:35:00,20.4239878691
167,2024-01-01 04:35:00,20.4239878691
168,2024-01-01 04:40:00,21.3977856249
169,2024-01-01 04:40:00,21.3977856249
170,2024-01-01 04:40:00,21.3977856249
171,2024-01-01 04:45:00,18.1799872849
172,2024-01-01 04:45:00,18.1799872849
173,2024-01-01 04:45:00,18.1799872849
174,2024-01-01 04:50:00,20.9366050362
175,2024-01-01 04:50:00,20.9366050362
176,2024-01-01 04:50:00,20.9366050362
177,2024-01-01 04:55:00,19.3652745838
178,2024-01-01 04:55:00,19.3652745838
179,2024-01-01 04:55:00,19.3652745838
180,2024-01-01 05:00:00,19.9141134797
181,2024-01-01 05:00:00,19.9141134797
182,2024-01-01 05:00:00,19.9141134797
183,2024-01-01 05:05:00,21.7154381994
184,2024-01-01 05:05:00,21.7154381994
185,2024-01-01 05:05:00,21.7154381994
186,2024-01-01 05:10:00,19.327886018900003
187,2024-01-01 05:10:00,19.327886018900003
188,2024-01-01 05:10:00,19.327886018900003
189,2024-01-01 05:15:00,19.8613477358
190,2024-01-01 05:15:00,19.8613477358
191,2024-01-01 05:15:00,19.8613477358
192,2024-01-01 05:20:00,18.054729659
193,2024-01-01 05:20:00,18.054729659
194,2024-01-01 05:20:00,18.054729659
195,2024-01-01 05:25:00,18.32639488
196,2024-01-01 05:25:00,18.32639488
197,2024-01-01 05:25:00,18.32639488
198,2024-01-01 05:30:00,19.0343663645
199,2024-01-01 05:30:00,19.0343663645
200,2024-01-01 05:30:00,19.0343663645
201,2024-01-01 05:35:00,18.1114089633
202,2024-01-01 05:35:00,18.1114089633
203,2024-01-01 05:35:00,18.1114089633
204,2024-01-01 05:40:00,20.5255013042
205,2024-01-01 05:40:00,20.5255013042
206,2024-01-01 05:40:00,20.5255013042
207,2024-01-01 05:45:00,19.7055934272
208,2024-01-01 05:45:00,19.7055934272
209,2024-01-01 05:45:00,19.7055934272
210,2024-01-01 05:50:00,20.1925808109
211,2024-01-01 05:50:00,20.1925808109
212,2024-01-01 05:50:00,20.1925808109
213,2024-01-01 05:55:00,18.6985887436
214,2024-01-01 05:55:00,18.6985887436
215,2024-01-01 05:55:00,18.6985887436
216,2024-01-01 06:00:00,19.1837281177
217,2024-01-01 06:00:00,19.1837281177
218,2024-01-01 06:00:00,19.1837281177
219,2024-01-01 06:05:00,20.6552978994
220,2024-01-01 06:05:00,20.6552978994
221,2024-01-01 06:05:00,20.6552978994
222,2024-01-01 06:10:00,21.8612108945
223,2024-01-01 06:10:00,21.8612108945
224,2024-01-01 06:10:00,21.8612108945
225,2024-01-01 06:15:00,18.2016670944
226,2024-01-01 06:15:00,18.2016670944
227,2024-01-01 06:15:00,18.2016670944
228,2024-01-01 06:20:00,21.5615372834
229,2024-01-01 06:20:00,21.5615372834
230,2024-01-01 06:20:00,21.5615372834
231,2024-01-01 06:25:00,20.3075248052
232,2024-01-01 06:25:00,20.3075248052
233,2024-01-01 06:25:00,20.3075248052
234,2024-01-01 06:30:00,20.255678267
235,2024-01-01 06:30:00,20.255678267
236,2024-01-01 06:30:00,20.255678267
237,2024-01-01 06:35:00,20.0011141408
238,2024-01-01 06:35:00,20.0011141408
239,2024-01-01 06:35:00,20.0011141408
240,2024-01-01 06:40:00,18.2775763436
241,2024-01-01 06:40:00,18.2775763436
242,2024-01-01 06:40:00,18.2775763436
243,2024-01-01 06:45:00,18.3595074069
244,2024-01-01 06:45:00,18.3595074069
245,2024-01-01 06:45:00,18.3595074069
246,2024-01-01 06:50:00,20.4036480226
247,2024-01-01 06:50:00,20.4036480226
248,2024-01-01 06:50:00,20.4036480226
249,2024-01-01 06:55:00,19.3638342857
250,2024-01-01 06:55:00,19.3638342857
251,2024-01-01 06:55:00,19.3638342857
252,2024-01-01 07:00:00,21.6690722663
253,2024-01-01 07:00:00,21.6690722663
254,2024-01-01 07:00:00,21.6690722663
255,2024-01-01 07:05:00,19.6263621494
256,2024-01-01 07:05:00,19.6263621494
257,2024-01-01 07:05:00,19.6263621494
258,2024-01-01 07:10:00,18.5731258348
259,2024-01-01 07:10:00,18.5731258348
260,2024-01-01 07:10:00,18.5731258348
261,2024-01-01 07:15:00,20.858875334
262,2024-01-01 07:15:00,20.858875334
263,2024-01-01 07:15:00,20.858875334
264,2024-01-01 07:20:00,19.1734136858
265,2024-01-01 07:20:00,19.1734136858
266,2024-01-01 07:20:00,19.1734136858
267,2024-01-01 07:25:00,20.1018812294
268,2024-01-01 07:25:00,20.1018812294
269,2024-01-01 07:25:00,20.1018812294
270,2024-01-01 07:30:00,20.791331142
271,2024-01-01 07:30:00,20.791331142
272,2024-01-01 07:30:00,20.791331142
273,2024-01-01 07:35:00,21.6010564448
274,2024-01-01 07:35:00,21.6010564448
275,2024-01-01 07:35:00,21.6010564448
276,2024-01-01 07:40:00,21.1687647792
277,2024-01-01 07:40:00,21.1687647792
278,2024-01-01 07:40:00,21.1687647792
279,2024-01-01 07:45:00,20.7054442715
280,2024-01-01 07:45:00,20.7054442715
281,2024-01-01 07:45:00,20.7054442715
282,2024-01-01 07:50:00,20.7185327296
283,2024-01-01 07:50:00,20.7185327296
284,2024-01-01 07:50:00,20.7185327296
285,2024-01-01 07:55:00,21.7836985761
286,2024-01-01 07:55:00,21.7836985761
287,2024-01-01 07:55:00,21.7836985761
288,2024-01-01 08:00:00,19.18329639
289,2024-01-01 08:00:00,19.18329639
290,2024-01-01 08:00:00,19.18329639
291,2024-01-01 08:05:00,18.0044483768
292,2024-01-01 08:05:00,18.0044483768
293,2024-01-01 08:05:00,18.0044483768
294,2024-01-01 08:10:00,19.0878182376
295,2024-01-01 08:10:00,19.0878182376
296,2024-01-01 08:10:00,19.0878182376
297,2024-01-01 08:15:00,18.8715655185
298,2024-01-01 08:15:00,18.8715655185
299,2024-01-01 08:15:00,18.8715655185
300,2024-01-01 08:20:00,20.6473383405
301,2024-01-01 08:20:00,20.6473383405
302,2024-01-01 08:20:00,20.6473383405
303,2024-01-01 08:25:00,20.5348463991
304,2024-01-01 08:25:00,20.5348463991
305,2024-01-01 08:25:00,20.5348463991
306,2024-01-01 08:30:00,20.3738455308
307,2024-01-01 08:30:00,20.3738455308
308,2024-01-01 08:30:00,20.3738455308
309,2024-01-01 08:35:00,18.0649737728
310,2024-01-01 08:35:00,18.0649737728
311,2024-01-01 08:35:00,18.0649737728
312,2024-01-01 08:40:00,20.9151122178
313,2024-01-01 08:40:00,20.9151122178
314,2024-01-01 08:40:00,20.9151122178
315,2024-01-01 08:45:00,19.2941216499
316,2024-01-01 08:45:00,19.2941216499
317,2024-01-01 08:45:00,19.2941216499
318,2024-01-01 08:50:00,20.660223956
319,2024-01-01 08:50:00,20.660223956
320,2024-01-01 08:50:00,20.660223956
321,2024-01-01 08:55:00,20.226313714
322,2024-01-01 08:55:00,20.226313714
323,2024-01-01 08:55:00,20.226313714
324,2024-01-01 09:00:00,75.8611405858
325,2024-01-01 09:00:00,75.8611405858
326,2024-01-01 09:00:00,75.8611405858
327,2024-01-01 09:05:00,73.0302372326
328,2024-01-01 09:05:00,73.0302372326
329,2024-01-01 09:05:00,73.0302372326
330,2024-01-01 09:10:00,72.4840970082
331,2024-01-01 09:10:00,72.4840970082
332,2024-01-01 09:10:00,72.4840970082
333,2024-01-01 09:15:00,82.5086493303
334,2024-01-01 09:15:00,82.5086493303
335,2024-01-01 09:15:00,82.5086493303
336,2024-01-01 09:20:00,83.6902065723
337,2024-01-01 09:20:00,83.6902065723
338,2024-01-01 09:20:00,83.6902065723
339,2024-01-01 09:25:00,80.037117436
340,2024-01-01 09:25:00,80.037117436
341,2024-01-01 09:25:00,80.037117436
342,2024-01-01 09:30:00,72.6067039621
343,2024-01-01 09:30:00,72.6067039621
344,2024-01-01 09:30:00,72.6067039621
345,2024-01-01 09:35:00,76.6675701497
346,2024-01-01 09:35:00,76.6675701497
347,2024-01-01 09:35:00,76.6675701497
348,2024-01-01 09:40:00,81.11357312140001
349,2024-01-01 09:40:00,81.11357312140001
350,2024-01-01 09:40:00,81.11357312140001
351,2024-01-01 09:45:00,81.8055640225
352,2024-01-01 09:45:00,81.8055640225
353,2024-01-01 09:45:00,81.8055640225
354,2024-01-01 09:50:00,72.8077732632
355,2024-01-01 09:50:00,72.8077732632
356,2024-01-01 09:50:00,72.8077732632
357,2024-01-01 09:55:00,71.2004177763
358,2024-01-01 09:55:00,71.2004177763
359,2024-01-01 09:55:00,71.2004177763
360,2024-01-01 10:00:00,90.8923669521
361,2024-01-01 10:00:00,90.8923669521
362,2024-01-01 10:00:00,90.8923669521
363,2024-01-01 10:05:00,85.3743726513
364,2024-01-01 10:05:00,85.3743726513
365,2024-01-01 10:05:00,85.3743726513
366,2024-01-01 10:10:00,83.7895502667
367,2024-01-01 10:10:00,83.7895502667
368,2024-01-01 10:10:00,83.7895502667
369,2024-01-01 10:15:00,80.0401687311
370,2024-01-01 10:15:00,80.0401687311
371,2024-01-01 10:15:00,80.0401687311
372,2024-01-01 10:20:00,88.2254467929
373,2024-01-01 10:20:00,88.2254467929
374,2024-01-01 10:20:00,88.2254467929
375,2024-01-01 10:25:00,93.04985941380002
376,2024-01-01 10:25:00,93.04985941380002
377,2024-01-01 10:25:00,93.04985941380002
378,2024-01-01 10:30:00,94.7024431502
379,2024-01-01 10:30:00,94.7024431502
380,2024-01-01 10:30:00,94.7024431502
381,2024-01-01 10:35:00,88.62036163350001
382,2024-01-01 10:35:00,88.62036163350001
383,2024-01-01 10:35:00,88.62036163350001
384,2024-01-01 10:40:00,87.8244398065
385,2024-01-01 10:40:00,87.8244398065
386,2024-01-01 10:40:00,87.8244398065
387,2024-01-01 10:45:00,81.1600751028
388,2024-01-01 10:45:00,81.1600751028
389,2024-01-01 10:45:00,81.1600751028
390,2024-01-01 10:50:00,88.3585058799
391,2024-01-01 10:50:00,88.3585058799
392,2024-01-01 10:50:00,88.3585058799
393,2024-01-01 10:55:00,85.7372753055
394,2024-01-01 10:55:00,85.7372753055
395,2024-01-01 10:55:00,85.7372753055
396,2024-01-01 11:00:00,91.2238795072
397,2024-01-01 11:00:00,91.2238795072
398,2024-01-01 11:00:00,91.2238795072
399,2024-01-01 11:05:00,87.7503038366
400,2024-01-01 11:05:00,87.7503038366
401,2024-01-01 11:05:00,87.7503038366
402,2024-01-01 11:10:00,85.3897172594
403,2024-01-01 11:10:00,85.3897172594
404,2024-01-01 11:10:00,85.3897172594
405,2024-01-01 11:15:00,83.0783277372
406,2024-01-01 11:15:00,83.0783277372
407,2024-01-01 11:15:00,83.0783277372
408,2024-01-01 11:20:00,86.5764629427
409,2024-01-01 11:20:00,86.5764629427
410,2024-01-01 11:20:00,86.5764629427
411,2024-01-01 11:25:00,83.1050394445
412,2024-01-01 11:25:00,83.1050394445
413,2024-01-01 11:25:00,83.1050394445
414,2024-01-01 11:30:00,84.3813691059
415,2024-01-01 11:30:00,84.3813691059
416,2024-01-01 11:30:00,84.3813691059
417,2024-01-01 11:35:00,97.270594266
418,2024-01-01 11:35:00,97.270594266
419,2024-01-01 11:35:00,97.270594266
420,2024-01-01 11:40:00,88.631022969
421,2024-01-01 11:40:00,88.631022969
422,2024-01-01 11:40:00,88.631022969
423,2024-01-01 11:45:00,90.02688857449999
424,2024-01-01 11:45:00,90.02688857449999
425,2024-01-01 11:45:00,90.02688857449999
426,2024-01-01 11:50:00,95.462029081
427,2024-01-01 11:50:00,95.462029081
428,2024-01-01 11:50:00,95.462029081
429,2024-01-01 11:55:00,97.4015277934
430,2024-01-01 11:55:00,97.4015277934
431,2024-01-01 11:55:00,97.4015277934
432,2024-01-01 12:00:00,91.2258430721
433,2024-01-01 12:00:00,91.2258430721
434,2024-01-01 12:00:00,91.2258430721
435,2024-01-01 12:05:00,94.8975816393
436,2024-01-01 12:05:00,94.8975816393
437,2024-01-01 12:05:00,94.8975816393
438,2024-01-01 12:10:00,87.1383791217
439,2024-01-01 12:10:00,87.1383791217
440,2024-01-01 12:10:00,87.1383791217
441,2024-01-01 12:15:00,86.7996330352
442,2024-01-01 12:15:00,86.7996330352
443,2024-01-01 12:15:00,86.7996330352
444,2024-01-01 12:20:00,88.3491276245
445,2024-01-01 12:20:00,88.3491276245
446,2024-01-01 12:20:00,88.3491276245
447,2024-01-01 12:25:00,92.6608040633
448,2024-01-01 12:25:00,92.6608040633
449,2024-01-01 12:25:00,92.6608040633
450,2024-01-01 12:30:00,92.8155689476
451,2024-01-01 12:30:00,92.8155689476
452,2024-01-01 12:30:00,92.8155689476
453,2024-01-01 12:35:00,86.9513783572
454,2024-01-01 12:35:00,86.9513783572
455,2024-01-01 12:35:00,86.9513783572
456,2024-01-01 12:40:00,84.0424011556
457,2024-01-01 12:40:00,84.0424011556
458,2024-01-01 12:40:00,84.0424011556
459,2024-01-01 12:45:00,92.0197980953
460,2024-01-01 12:45:00,92.0197980953
461,2024-01-01 12:45:00,92.0197980953
462,2024-01-01 12:50:00,83.9643499385
463,2024-01-01 12:50:00,83.9643499385
464,2024-01-01 12:50:00,83.9643499385
465,2024-01-01 12:55:00,91.1583730755
466,2024-01-01 12:55:00,91.1583730755
467,2024-01-01 12:55:00,91.1583730755
468,2024-01-01 13:00:00,93.0748113079
469,2024-01-01 13:00:00,93.0748113079
470,2024-01-01 13:00:00,93.0748113079
471,2024-01-01 13:05:00,93.1898135942
472,2024-01-01 13:05:00,93.1898135942
473,2024-01-01 13:05:00,93.1898135942
474,2024-01-01 13:10:00,94.0353804376
475,2024-01-01 13:10:00,94.0353804376
476,2024-01-01 13:10:00,94.0353804376
477,2024-01-01 13:15:00,95.9451189649
478,2024-01-01 13:15:00,95.9451189649
479,2024-01-01 13:15:00,95.9451189649
480,2024-01-01 13:20:00,89.9801440289
481,2024-01-01 13:20:00,89.9801440289
482,2024-01-01 13:20:00,89.9801440289
483,2024-01-01 13:25:00,93.6639028756
484,2024-01-01 13:25:00,93.6639028756
485,2024-01-01 13:25:00,93.6639028756
486,2024-01-01 13:30:00,91.8871061425
487,2024-01-01 13:30:00,91.8871061425
488,2024-01-01 13:30:00,91.8871061425
489,2024-01-01 13:35:00,84.96824233939999
490,2024-01-01 13:35:00,84.96824233939999
491,2024-01-01 13:35:00,84.96824233939999
492,2024-01-01 13:40:00,82.3936556697
493,2024-01-01 13:40:00,82.3936556697
494,2024-01-01 13:40:00,82.3936556697
495,2024-01-01 13:45:00,86.5342895319
496,2024-01-01 13:45:00,86.5342895319
497,2024-01-01 13:45:00,86.5342895319
498,2024-01-01 13:50:00,89.069558052
499,2024-01-01 13:50:00,89.069558052
500,2024-01-01 13:50:00,89.069558052
501,2024-01-01 13:55:00,91.854045424
502,2024-01-01 13:55:00,91.854045424
503,2024-01-01 13:55:00,91.854045424
504,2024-01-01 14:00:00,95.5952405193
505,2024-01-01 14:00:00,95.5952405193
506,2024-01-01 14:00:00,95.5952405193
507,2024-01-01 14:05:00,85.13632475060001
508,2024-01-01 14:05:00,85.13632475060001
509,2024-01-01 14:05:00,85.13632475060001
510,2024-01-01 14:10:00,84.0052442161
511,2024-01-01 14:10:00,84.0052442161
512,2024-01-01 14:10:00,84.0052442161
513,2024-01-01 14:15:00,97.411483207
514,2024-01-01 14:15:00,97.411483207
515,2024-01-01 14:15:00,97.411483207
516,2024-01-01 14:20:00,83.7251739718
517,2024-01-01 14:20:00,83.7251739718
518,2024-01-01 14:20:00,83.7251739718
519,2024-01-01 14:25:00,89.65203364060001
520,2024-01-01 14:25:00,89.65203364060001
521,2024-01-01 14:25:00,89.65203364060001
522,2024-01-01 14:30:00,91.3651139477
523,2024-01-01 14:30:00,91.3651139477
524,2024-01-01 14:30:00,91.3651139477
525,2024-01-01 14:35:00,90.658118959
526,2024-01-01 14:35:00,90.658118959
527,2024-01-01 14:35:00,90.658118959
528,2024-01-01 14:40:00,83.3729924398
529,2024-01-01 14:40:00,83.3729924398
530,2024-01-01 14:40:00,83.3729924398
531,2024-01-01 14:45:00,82.9089308274
532,2024-01-01 14:45:00,82.9089308274
533,2024-01-01 14:45:00,82.9089308274
534,2024-01-01 14:50:00,83.68419782810001
535,2024-01-01 14:50:00,83.68419782810001
536,2024-01-01 14:50:00,83.68419782810001
537,2024-01-01 14:55:00,91.3654972106
538,2024-01-01 14:55:00,91.3654972106
539,2024-01-01 14:55:00,91.3654972106
540,2024-01-01 15:00:00,90.7087433908
541,2024-01-01 15:00:00,90.7087433908
542,2024-01-01 15:00:00,90.7087433908
543,2024-01-01 15:05:00,85.73912557
544,2024-01-01 15:05:00,85.73912557
545,2024-01-01 15:05:00,85.73912557
546,2024-01-01 15:10:00,92.2035971074
547,2024-01-01 15:10:00,92.2035971074
548,2024-01-01 15:10:00,92.2035971074
549,2024-01-01 15:15:00,95.1202628705
550,2024-01-01 15:15:00,95.1202628705
551,2024-01-01 15:15:00,95.1202628705
552,2024-01-01 15:20:00,82.664565771
553,2024-01-01 15:20:00,82.664565771
554,2024-01-01 15:20:00,82.664565771
555,2024-01-01 15:25:00,89.969311384
556,2024-01-01 15:25:00,89.969311384
557,2024-01-01 15:25:00,89.969311384
558,2024-01-01 15:30:00,93.0281695156
559,2024-01-01 15:30:00,93.0281695156
560,2024-01-01 15:30:00,93.0281695156
561,2024-01-01 15:35:00,86.03626087800001
562,2024-01-01 15:35:00,86.03626087800001
563,2024-01-01 15:35:00,86.03626087800001
564,2024-01-01 15:40:00,86.9235960111
565,2024-01-01 15:40:00,86.9235960111
566,2024-01-01 15:40:00,86.9235960111
567,2024-01-01 15:45:00,91.817420993
568,2024-01-01 15:45:00,91.817420993
569,2024-01-01 15:45:00,91.817420993
570,2024-01-01 15:50:00,96.3661355722
571,2024-01-01 15:50:00,96.3661355722
572,2024-01-01 15:50:00,96.3661355722
573,2024-01-01 15:55:00,94.9579751205
574,2024-01-01 15:55:00,94.9579751205
575,2024-01-01 15:55:00,94.9579751205
576,2024-01-01 16:00:00,91.3299273518
577,2024-01-01 16:00:00,91.3299273518
578,2024-01-01 16:00:00,91.3299273518
579,2024-01-01 16:05:00,93.6833868117
580,2024-01-01 16:05:00,93.6833868117
581,2024-01-01 16:05:00,93.6833868117
582,2024-01-01 16:10:00,87.837010076
583,2024-01-01 16:10:00,87.837010076
584,2024-01-01 16:10:00,87.837010076
585,2024-01-01 16:15:00,92.2552905191
586,2024-01-01 16:15:00,92.2552905191
587,2024-01-01 16:15:00,92.2552905191
588,2024-01-01 16:20:00,89.4587528969
589,2024-01-01 16:20:00,89.4587528969
590,2024-01-01 16:20:00,89.4587528969
591,2024-01-01 16:25:00,85.0388341085
592,2024-01-01 16:25:00,85.0388341085
593,2024-01-01 16:25:00,85.0388341085
594,2024-01-01 16:30:00,93.2276525846
595,2024-01-01 16:30:00,93.2276525846
596,2024-01-01 16:30:00,93.2276525846
597,2024-01-01 16:35:00,90.903278863
598,2024-01-01 16:35:00,90.903278863
599,2024-01-01 16:35:00,90.903278863
600,2024-01-01 16:40:00,87.7377960544
601,2024-01-01 16:40:00,87.7377960544
602,2024-01-01 16:40:00,87.7377960544
603,2024-01-01 16:45:00,96.5812608049
604,2024-01-01 16:45:00,96.5812608049
605,2024-01-01 16:45:00,96.5812608049
606,2024-01-01 16:50:00,82.3348070021
607,2024-01-01 16:50:00,82.3348070021
608,2024-01-01 16:50:00,82.3348070021
609,2024-01-01 16:55:00,87.0522224794
610,2024-01-01 16:55:00,87.0522224794
611,2024-01-01 16:55:00,87.0522224794
612,2024-01-01 17:00:00,82.91007436699999
613,2024-01-01 17:00:00,82.91007436699999
614,2024-01-01 17:00:00,82.91007436699999
615,2024-01-01 17:05:00,94.264404702
616,2024-01-01 17:05:00,94.264404702
617,2024-01-01 17:05:00,94.264404702
618,2024-01-01 17:10:00,93.2336873041
619,2024-01-01 17:10:00,93.2336873041
620,2024-01-01 17:10:00,93.2336873041
621,2024-01-01 17:15:00,87.301605816
622,2024-01-01 17:15:00,87.301605816
623,2024-01-01 17:15:00,87.301605816
624,2024-01-01 17:20:00,92.810574636
625,2024-01-01 17:20:00,92.810574636
626,2024-01-01 17:20:00,92.810574636
627,2024-01-01 17:25:00,88.3349655385
628,2024-01-01 17:25:00,88.3349655385
629,2024-01-01 17:25:00,88.3349655385
630,2024-01-01 17:30:00,94.1000283683
631,2024-01-01 17:30:00,94.1000283683
632,2024-01-01 17:30:00,94.1000283683
633,2024-01-01 17:35:00,89.2669081653
634,2024-01-01 17:35:00,89.2669081653
635,2024-01-01 17:35:00,89.2669081653
636,2024-01-01 17:40:00,88.5964454643
637,2024-01-01 17:40:00,88.5964454643
